"Conc","timestamp","Bosch1","Bosch2","SGP30","Winzen1","Winzen2","Temperature","Humidity","absolute_Humidity","Bosch1_ppm","Bosch2_ppm"
0.362509,"2021-02-03 16:09:00",123.82,74.6075,560,232.7,231.6,23.0195,13.197,2.71493296417681,1619.43510941174,907.075087125349
0.357292,"2021-02-03 16:10:00",123.8335,74.6085,554.25,228.7,227.6,23.02,13.1965,2.71490774256074,1619.31044279858,907.069945392636
0.352552,"2021-02-03 16:11:00",123.8195,74.6085,552.55,224.45,223.4,23.02,13.191,2.71377623097933,1619.97284963889,907.591025457027
0.34182,"2021-02-03 16:13:00",123.6925,74.622,541.05,216.2,215.1,23.02,13.1905,2.71367336629011,1621.30299752751,907.412246942506
0.335104,"2021-02-03 16:14:00",123.611,74.578,538.1,212.35,211.5,23.02,13.1895,2.71346763691167,1622.22165276073,908.244281143689
0.33064,"2021-02-03 16:15:00",123.6295,74.638,536.85,209.25,207.6,23.02,13.191,2.71377623097933,1621.89243748669,907.096876509075
0.326863,"2021-02-03 16:16:00",123.6385,74.5715,534.15,206.05,204.45,23.014,13.1895,2.7125365761547,1622.3725744051,908.782213082671
0.316446,"2021-02-03 16:18:00",123.578,74.6105,526.8,199.3,196.45,23.01,13.1895,2.71191602243719,1623.27038464571,908.414647279424
0.311842,"2021-02-03 16:19:00",123.6515,74.6245,518.55,196.1,193.2,23.01,13.19,2.71201882830634,1622.47976279616,908.13273256505
0.305606,"2021-02-03 16:20:00",123.4805,74.5425,516.55,193.1,190.25,23.01,13.193,2.71263566352127,1623.92533388602,909.222757342882
0.301861,"2021-02-03 16:21:00",123.598,74.555,514.1,190.2,186.55,23.01,13.194,2.71284127525958,1622.64169676422,908.918419325661
0.29643,"2021-02-03 16:23:00",123.548,74.4865,509.9,183,180.2,23.01,13.194,2.71284127525958,1623.14747068614,910.067428239675
0.291807,"2021-02-03 16:24:00",123.501,74.538,503.55,180.3,177,23.01,13.1935,2.71273846939043,1623.67045575556,909.25084721902
0.288033,"2021-02-03 16:25:00",123.619,74.563,500.15,177.5,173.95,23.009,13.192,2.71227490313039,1622.69032812009,909.045292747843
0.28471,"2021-02-03 16:25:00",123.619,74.563,500.15,177.5,173.95,23.009,13.192,2.71227490313039,1622.69032812009,909.045292747843
